chrom	start	end	cov_ancient	cov_modern	desert
6	60000001	60500000	0.0855892255892256	0.237827832375458	FALSE
6	60500001	61000000	0.0680724450194049	0.210856171348393	FALSE
6	61000001	61500000	0.0607778237484485	0.18996614781298	FALSE
6	61500001	62000000	0.08366373902133	0.182567224744321	FALSE
6	62000001	62500000	0.0897860465116279	0.224674110941881	FALSE
6	62500001	63000000	0.0837654603756299	0.207914942946042	FALSE
6	63000001	63500000	0.0516642958748222	0.205238223777275	FALSE
6	63500001	64000000	0.0535152636447734	0.211747491638796	FALSE
6	64000001	64500000	0.0199624765478424	0.192413927208526	FALSE
6	64500001	65000000	0.0339008419083255	0.172633463947614	FALSE
6	65000001	65500000	0.0483572815533981	0.1848832216046	FALSE
6	65500001	66000000	0.0115699797160243	0.188522330643005	FALSE
6	66000001	66500000	0	0.186242628134587	FALSE
6	66500001	67000000	0.0229983844911147	0.19550192893584	FALSE
6	67000001	67500000	0.0253414634146341	0.199682918473441	FALSE
6	67500001	68000000	0.00902539464653398	0.192403756080494	FALSE
6	68000001	68500000	0.0289762663832802	0.160948312015098	FALSE
6	68500001	69000000	0.0194338335607094	0.174788162982289	FALSE
6	69000001	69500000	0	0.198280246585193	FALSE
6	69500001	70000000	0	0.191564887989028	FALSE
6	70000001	70500000	0	0.183364543468611	FALSE
6	70500001	71000000	0	0.103047189973678	FALSE
6	71000001	71500000	0	0.155766213246314	FALSE
6	71500001	72000000	0	0.191198900766571	FALSE
6	72000001	72500000	0	0.122417614310968	FALSE
6	72500001	73000000	0.00379872430900071	0.126665085299107	FALSE
6	73000001	73500000	0.04	0.184781676036919	FALSE
6	73500001	74000000	0.0233733681462141	0.19337020668778	FALSE
6	74000001	74500000	0.0314991076740036	0.205911633032442	FALSE
6	74500001	75000000	0.0410486280901929	0.183650576103637	FALSE
6	75000001	75500000	0.0445899133978604	0.177681678349892	FALSE
6	75500001	76000000	0.0247854588796186	0.184236465129606	FALSE
6	76000001	76500000	0.0020983963033433	0.155268486021402	FALSE
6	76500001	77000000	0.02	0.140941723450763	FALSE
6	77000001	77500000	0.000154370034052213	0.116853903773482	FALSE
7	1	500000	0.0707982583454282	0.279801585736263	FALSE
7	500001	1000000	0.109684542586751	0.328499362080167	FALSE
7	1000001	1500000	0.115322777101096	0.304455463345175	FALSE
7	1500001	2000000	0.195	0.32378918062689	FALSE
7	2000001	2500000	0.203324250681199	0.276659090319849	FALSE
7	2500001	3000000	0.169723756906077	0.247852269084581	FALSE
7	3000001	3500000	0.197981779957954	0.279339646824608	FALSE
7	3500001	4000000	0.126975397973951	0.277603778018193	FALSE
7	4000001	4500000	0.112346027268453	0.246568153476733	FALSE
7	4500001	5000000	0.0756916099773243	0.244178928906951	FALSE
7	5000001	5500000	0.0620135135135135	0.225365514147704	FALSE
7	5500001	6000000	0.0735411819450907	0.217256185342663	FALSE
7	6000001	6500000	0.0268592351505289	0.138283283261586	FALSE
7	6500001	7000000	0.0100763941940413	0.167399390611012	FALSE
7	7000001	7500000	0.0147524333474397	0.223603380595266	FALSE
7	7500001	8000000	0.00677172061328791	0.219402040447288	FALSE
7	8000001	8500000	0.0477253928866832	0.206918047300779	FALSE
7	8500001	9000000	0.0821658536585366	0.21546272149616	FALSE
7	9000001	9500000	0.105559595959596	0.19187270944833	FALSE
7	9500001	10000000	0.10089124668435	0.160851256894132	FALSE
7	10000001	10500000	0.079934055581724	0.216718001941813	FALSE
7	10500001	11000000	0.0718699952896844	0.183503780154971	FALSE
7	11000001	11500000	0.0837260825780463	0.163805975392961	FALSE
7	11500001	12000000	0.119570637119114	0.206102257636122	FALSE
7	12000001	12500000	0.0429087261785356	0.208463443523205	FALSE
7	12500001	13000000	0.0538134810710988	0.178813928668781	FALSE
7	13000001	13500000	0.10490813648294	0.16644340302916	FALSE
7	13500001	14000000	0.105948275862069	0.148052000037674	FALSE
7	14000001	14500000	0.110359168241966	0.23876632772393	FALSE
7	14500001	15000000	0.0633876221498371	0.203616891073521	FALSE
7	15000001	15500000	0.110121268656716	0.221187654851231	FALSE
7	15500001	16000000	0.0625912921348315	0.191197662416666	FALSE
7	16000001	16500000	0.0274033149171271	0.225564462279191	FALSE
7	16500001	17000000	0.0228646517739816	0.20348969839151	FALSE
7	17000001	17500000	0.0652616952292728	0.203767343713082	FALSE
7	17500001	18000000	0.0702668607472101	0.20433455014098	FALSE
7	18000001	18500000	0.0885183420676513	0.200742484607026	FALSE
7	18500001	19000000	0.0702294303797468	0.165210303405979	FALSE
7	19000001	19500000	0.123964412811388	0.178650850547335	FALSE
7	19500001	20000000	0.0470719110051649	0.187279638720026	FALSE
7	20000001	20500000	0.0313937867338371	0.233127084684518	FALSE
7	20500001	21000000	0.02	0.212053243751643	FALSE
7	21000001	21500000	0.0082016632016632	0.210531666437698	FALSE
7	21500001	22000000	0.00803157894736842	0.197524915483027	FALSE
7	22000001	22500000	0.0277615780445969	0.145973776471548	FALSE
7	22500001	23000000	0.0370238095238095	0.211739308858985	FALSE
7	23000001	23500000	0.0645195729537367	0.211268308440595	FALSE
7	23500001	24000000	0.0276934360102677	0.23397007994512	FALSE
7	24000001	24500000	0.021281503630927	0.188206130701076	FALSE
7	24500001	25000000	0.502478260869565	0.481153743236011	FALSE
7	25000001	25500000	0.144517326732673	0.266905097344097	FALSE
7	25500001	26000000	0.0128867469879518	0.234754394583827	FALSE
7	26000001	26500000	0.0351707779886148	0.20655186673066	FALSE
7	26500001	27000000	0.0417063711911357	0.226513023052299	FALSE
7	27000001	27500000	0.0176019417475728	0.193467679159701	FALSE
7	27500001	28000000	0.0458888378502526	0.238887040730406	FALSE
7	28000001	28500000	0.0749420849420849	0.251423322255021	FALSE
7	28500001	29000000	0.0544384449244061	0.263502456476462	FALSE
7	29000001	29500000	0.0254028021015762	0.136510286016428	FALSE
7	29500001	30000000	0.0174658469945355	0.103220174195818	FALSE
7	30000001	30500000	0.0322257551669316	0.213694382284947	FALSE
7	30500001	31000000	0.04	0.235902647911754	FALSE
7	31000001	31500000	0.0266059817945384	0.211762679013675	FALSE
7	31500001	32000000	0.0788369781312127	0.210702071612413	FALSE
7	32000001	32500000	0.0584960835509138	0.226611047857638	FALSE
7	32500001	33000000	0.0361038961038961	0.212079810587634	FALSE
7	33000001	33500000	0.0273850907686365	0.120758629284854	FALSE
7	33500001	34000000	0.0677669902912621	0.188126547862604	FALSE
7	34000001	34500000	0.121246490735542	0.236881599814335	FALSE
7	34500001	35000000	0.178947368421053	0.263909877730458	FALSE
7	35000001	35500000	0.0395826972010178	0.219653440316362	FALSE
7	35500001	36000000	0.022548794489093	0.163614364712052	FALSE
7	36000001	36500000	0.0357350727546412	0.230488774891638	FALSE
7	36500001	37000000	0.0727367424242424	0.242434892010904	FALSE
7	37000001	37500000	0.0645620437956205	0.2585209984967	FALSE
7	37500001	38000000	0.0794486983154671	0.257976348573958	FALSE
7	38000001	38500000	0.0844444444444445	0.226373404561782	FALSE
7	38500001	39000000	0.0584644194756554	0.226205464462405	FALSE
7	39000001	39500000	0.139116135662898	0.211058071860025	FALSE
7	39500001	40000000	0.0761767204757859	0.179563180028424	FALSE
7	40000001	40500000	0.0308804385063378	0.116397382455561	FALSE
7	40500001	41000000	0	0.0785672891218663	FALSE
7	41000001	41500000	0.0438071895424837	0.255048675820135	FALSE
7	41500001	42000000	0.140455486542443	0.23824156749209	FALSE
7	42000001	42500000	0.140211480362538	0.261348323981561	FALSE
7	42500001	43000000	0.0580878552971576	0.206566734408262	FALSE
7	43000001	43500000	0.0545683151718357	0.138415154351409	FALSE
7	43500001	44000000	0.0485906735751295	0.173323235981693	FALSE
7	44000001	44500000	0.037210712481051	0.206705844498594	FALSE
7	44500001	45000000	0.0397685383626232	0.202171001696548	FALSE
7	45000001	45500000	0.0028866867729427	0.172071637834296	FALSE
7	45500001	46000000	0.0377539432176656	0.196200336657616	FALSE
7	46000001	46500000	0.00835390946502058	0.193990272675532	FALSE
7	46500001	47000000	0.0806640237859267	0.194316954404604	FALSE
7	47000001	47500000	0.110449612403101	0.172514274352683	FALSE
7	47500001	48000000	0.0222241529105126	0.117464417946588	FALSE
7	48000001	48500000	0.0198891257995736	0.0849866211125054	FALSE
7	48500001	49000000	0	0.165180020658108	FALSE
7	49000001	49500000	0.00568911917098446	0.191791508608915	FALSE
7	49500001	50000000	0.0317940717628705	0.150030789006138	FALSE
7	50000001	50500000	0.00943449244819108	0.16323943557865	FALSE
7	50500001	51000000	0	0.147159631654601	FALSE
7	51000001	51500000	0.0155950413223141	0.166328723852726	FALSE
7	51500001	52000000	0.0173270211216315	0.187669013066903	FALSE
7	52000001	52500000	0.0232906403940887	0.16762977612956	FALSE
7	52500001	53000000	0.0347959183673469	0.124623061153444	FALSE
7	53000001	53500000	0.17933829611249	0.0901384839091357	FALSE
7	53500001	54000000	0.0348237394020527	0.140449983256291	FALSE
7	54000001	54500000	0.0111494937462775	0.174292927300698	FALSE
7	54500001	55000000	0.0121503897294819	0.14812548705414	FALSE
7	55000001	55500000	0.015857202158572	0.17753769002099	FALSE
7	55500001	56000000	0.0520594665500656	0.168138851438353	FALSE
7	56000001	56500000	0.310952084629745	0.187161292717329	FALSE
7	56500001	57000000	0.256246023329799	0.178912817842328	FALSE
7	57000001	57500000	0.04	0.186233864398676	FALSE
7	57500001	58000000	0.0127979048450458	0.192784824006725	FALSE
7	58000001	58500000	0	0.203971542017129	FALSE
7	58500001	59000000	0	0.171549648003343	FALSE
7	59000001	59500000	0	0.109860933188094	FALSE
7	59500001	60000000	0	0.158884384715753	FALSE
7	60000001	60500000	0	0.212754841020863	FALSE
7	60500001	61000000	0.0192979591836735	0.200933002683145	FALSE
7	61000001	61500000	0.0168796147672552	0.158861596699656	FALSE
7	61500001	62000000	0.04	0.17387609978035	FALSE
7	62000001	62500000	0.04	0.169035806947376	FALSE
7	62500001	63000000	0.0226612001490868	0.146719333844745	FALSE
7	63000001	63500000	0.02	0.156980347705185	FALSE
7	63500001	64000000	0.02	0.184568169897441	FALSE
7	64000001	64500000	0.02	0.18659022921504	FALSE
7	64500001	65000000	0.0196850944716585	0.176894118441488	FALSE
7	65000001	65500000	0	0.123457125177763	FALSE
7	65500001	66000000	0	0.152304434915924	FALSE
7	66000001	66500000	0	0.204588627372965	FALSE
7	66500001	67000000	0	0.197410264646271	FALSE
7	67000001	67500000	0	0.204924613571715	FALSE
7	67500001	68000000	0.0187623931623932	0.116962866897304	FALSE
7	68000001	68500000	0.0198146309169149	0.098240161836839	FALSE
7	68500001	69000000	0.0156132243156772	0.148053441070479	FALSE
7	69000001	69500000	0.0034755276156264	0.172404084449603	FALSE
7	69500001	70000000	0.0134609120521173	0.204152492175971	FALSE
7	70000001	70500000	0.0058062102506547	0.184748563350286	FALSE
7	70500001	71000000	0.0183316649983317	0.190888122727923	FALSE
7	71000001	71500000	0	0.125830105838147	FALSE
7	71500001	72000000	0.00675117710974285	0.127804204485714	FALSE
7	72000001	72500000	0.0336754176610979	0.141217322490858	FALSE
7	72500001	73000000	0.0526598702502317	0.123248478259315	FALSE
7	73000001	73500000	0.04	0.0794220836306017	FALSE
7	73500001	74000000	0.0237948717948718	0.117877695566939	FALSE
7	74000001	74500000	0.044393063583815	0.151474052622258	FALSE
7	74500001	75000000	0.0494800483675937	0.0855027096582614	FALSE
7	75000001	75500000	0.0489095645701526	0.166355666412098	FALSE
7	75500001	76000000	0.0191736087970676	0.196496897423607	FALSE
7	76000001	76500000	0.02	0.18642859753646	FALSE
7	76500001	77000000	0.02	0.0933339552911293	FALSE
7	77000001	77500000	0.02	0.155315069310772	FALSE
7	77500001	78000000	0.04	0.214602760809858	FALSE
7	78000001	78500000	0.0555447470817121	0.16904300605796	FALSE
7	78500001	79000000	0.0608776675683799	0.155977944847736	FALSE
7	79000001	79500000	0.0368452830188679	0.186825594219141	FALSE
7	79500001	80000000	0.0363333333333333	0.173550366778013	FALSE
7	80000001	80500000	0.0399085714285714	0.157016856780503	FALSE
8	1	500000	0.1018669527897	0.00347910682849995	FALSE
8	500001	1000000	0.142981243830207	0.0307174279413542	FALSE
8	1000001	1500000	0.124945355191257	0.266433797954773	FALSE
8	1500001	2000000	0.0642529789184235	0.257290777366724	FALSE
8	2000001	2500000	0.016184122748499	0.041156895888545	TRUE
8	2500001	3000000	0.0949311023622047	0.0715687618078056	FALSE
8	3000001	3500000	0.149492017416546	0.126966135458167	FALSE
8	3500001	4000000	0.0311747851002865	0.16161867680792	FALSE
8	4000001	4500000	0.0537853107344633	0.207421659859664	FALSE
8	4500001	5000000	0.0736766220391349	0.193001263582635	FALSE
8	5000001	5500000	0.0399460625674218	0.181598492906203	FALSE
8	5500001	6000000	0.0523251417769376	0.206189296866588	FALSE
8	6000001	6500000	0.0260952380952381	0.109427563895853	FALSE
8	6500001	7000000	0.0881447549244159	0.0829247013521338	FALSE
8	7000001	7500000	0.09674715261959	0.179667843717252	FALSE
8	7500001	8000000	0.0643959390862944	0.109734384467229	FALSE
8	8000001	8500000	0.0384697855750487	0.128828272502866	FALSE
8	8500001	9000000	0.02	0.144946955865029	FALSE
8	9000001	9500000	0.0429558890404729	0.176149326547733	FALSE
8	9500001	10000000	0.0915531660692951	0.165978050220829	FALSE
8	10000001	10500000	0.0606087437742114	0.161076790454018	FALSE
8	10500001	11000000	0.0326849315068493	0.102442374969647	FALSE
8	11000001	11500000	0.02	0.160814385184859	FALSE
8	11500001	12000000	0.043513986013986	0.195027772568356	FALSE
8	12000001	12500000	0.0505534246575343	0.214400834019447	FALSE
8	12500001	13000000	0.054144893111639	0.208931070344342	FALSE
8	13000001	13500000	0.0466737288135593	0.119268941931389	FALSE
8	13500001	14000000	0.0931072555205047	0.243346249704379	FALSE
8	14000001	14500000	0.0724242424242424	0.268235039890314	FALSE
8	14500001	15000000	0.0790131578947368	0.231575348769937	FALSE
8	15000001	15500000	0.0678558977338757	0.234608171529339	FALSE
8	15500001	16000000	0.144733581164808	0.223113368940541	FALSE
8	16000001	16500000	0.0890680100755668	0.228013544811925	FALSE
8	16500001	17000000	0.0746353790613718	0.14647192288656	FALSE
8	17000001	17500000	0.0823317201935768	0.12599960416204	FALSE
8	17500001	18000000	0.0799548328816622	0.161689835569659	FALSE
8	18000001	18500000	0.0779341805148257	0.19061838067465	FALSE
8	18500001	19000000	0.0691967575534267	0.200098503623302	FALSE
8	19000001	19500000	0.0746464646464647	0.187905883169734	FALSE
8	19500001	20000000	0.0703208002759572	0.125281743953018	FALSE
8	20000001	20500000	0.06874375	0.182013044486835	FALSE
8	20500001	21000000	0.0550813743218807	0.156323961579425	FALSE
8	21000001	21500000	0.0764884338263178	0.142022666200569	FALSE
8	21500001	22000000	0.0489808481532148	0.123999315709644	FALSE
8	22000001	22500000	0.0662977262977263	0.175852393995447	FALSE
8	22500001	23000000	0.0780665610142631	0.206139320176997	FALSE
8	23000001	23500000	0.0612694877505568	0.179233364751729	FALSE
8	23500001	24000000	0.0268986852281516	0.219397295458903	FALSE
8	24000001	24500000	0.0395093062605753	0.222010613557394	FALSE
8	24500001	25000000	0.02	0.10046474520537	FALSE
8	25000001	25500000	0.0128802588996764	0.0432484647664601	TRUE
8	25500001	26000000	0.0226408602150538	0.148561908522068	FALSE
8	26000001	26500000	0.0399496981891348	0.191166398602059	FALSE
8	26500001	27000000	0.0544478716841456	0.221249545331754	FALSE
8	27000001	27500000	0.0322857142857143	0.190584904476582	FALSE
8	27500001	28000000	0.04	0.20137025835791	FALSE
8	28000001	28500000	0.0358090909090909	0.171137706351159	FALSE
8	28500001	29000000	0.0211686746987952	0.115034480223647	FALSE
8	29000001	29500000	0.0606064139941691	0.197927232008828	FALSE
8	29500001	30000000	0.053618890719385	0.224489342677762	FALSE
8	30000001	30500000	0.0482151898734177	0.226283071467481	FALSE
8	30500001	31000000	0.0418352681039248	0.1678208482237	FALSE
8	31000001	31500000	0.0912769895126465	0.0638077359718012	FALSE
8	31500001	32000000	0.102436974789916	0.0764926119503086	FALSE
8	32000001	32500000	0.062247191011236	0.211443645765539	FALSE
8	32500001	33000000	0.04	0.230287585058446	FALSE
8	33000001	33500000	0.0408487269096355	0.236902434627064	FALSE
8	33500001	34000000	0.0599407582938389	0.239292210195482	FALSE
8	34000001	34500000	0.0613129496402878	0.235386364429641	FALSE
8	34500001	35000000	0.0440134907251265	0.228696853329282	FALSE
8	35000001	35500000	0.0491489361702128	0.240603623242878	FALSE
8	35500001	36000000	0.0909493670886076	0.250753311653519	FALSE
8	36000001	36500000	0.080261643118786	0.257842329189354	FALSE
8	36500001	37000000	0.0910628019323672	0.25838697310704	FALSE
8	37000001	37500000	0.0425716928769658	0.213491111614391	FALSE
8	37500001	38000000	0.021984649122807	0.263960390606781	FALSE
8	38000001	38500000	0.0296975909789851	0.278500336223165	FALSE
8	38500001	39000000	0.02	0.233404756324841	FALSE
8	39000001	39500000	0.0199480519480519	0.26461999413789	FALSE
8	39500001	40000000	0.0364099129269926	0.267191064800627	FALSE
8	40000001	40500000	0.0495420974889217	0.261735122291105	FALSE
8	40500001	41000000	0.130557851239669	0.0805758601653486	FALSE
8	41000001	41500000	0.0611049723756906	0.135908732108387	FALSE
8	41500001	42000000	0.109444891391794	0.276133243316086	FALSE
8	42000001	42500000	0.113848396501458	0.279813402046199	FALSE
8	42500001	43000000	0.0576494023904383	0.219620115830893	FALSE
8	43000001	43500000	0.0943184296619411	0.238553744501012	FALSE
8	43500001	44000000	0.0375934135528816	0.186431534842542	FALSE
8	44000001	44500000	0.00740011580775912	0.1323984126784	FALSE
8	44500001	45000000	0.0712984364377974	0.27283411490903	FALSE
8	45000001	45500000	0.0795426393520724	0.260352054751618	FALSE
8	45500001	46000000	0.0301326699834163	0.188074095068308	FALSE
8	46000001	46500000	0.0675208640157094	0.201646644713662	FALSE
8	46500001	47000000	0.12008115942029	0.186438623344949	FALSE
8	47000001	47500000	0.151166380789022	0.19460198957426	FALSE
8	47500001	48000000	0.129346733668342	0.225412051331405	FALSE
8	48000001	48500000	0.0455030094582975	0.251268137001067	FALSE
8	48500001	49000000	0.0516246056782334	0.250229030402454	FALSE
8	49000001	49500000	0.0312152166255724	0.203278260758881	FALSE
8	49500001	50000000	0.0199602543720191	0.186306676408553	FALSE
8	50000001	50500000	0.02	0.197878288309666	FALSE
8	50500001	51000000	0.0253993610223642	0.233981056904458	FALSE
8	51000001	51500000	0.04	0.246213542623095	FALSE
8	51500001	52000000	0.0244783230109576	0.235241375360979	FALSE
8	52000001	52500000	0.0235930408472012	0.227050979754452	FALSE
8	52500001	53000000	0.0533057471264368	0.224285304940336	FALSE
8	53000001	53500000	0.0604820261437909	0.17166415711476	FALSE
8	53500001	54000000	0.0217394665635872	0.19583210803567	FALSE
8	54000001	54500000	0.0325177076625885	0.205765309516109	FALSE
8	54500001	55000000	0.063528313627878	0.19640714251428	FALSE
8	55000001	55500000	0.0502440494124736	0.205849736623233	FALSE
8	55500001	56000000	0.04	0.21062070141219	FALSE
8	56000001	56500000	0.0255734712503803	0.217055345496993	FALSE
8	56500001	57000000	0.02	0.215019953977388	FALSE
8	57000001	57500000	0.02	0.17451695338573	FALSE
8	57500001	58000000	0.0354230653417645	0.105247055145448	FALSE
8	58000001	58500000	0.06	0.170949918339687	FALSE
8	58500001	59000000	0.0274282678002125	0.147264064343284	FALSE
8	59000001	59500000	0.0416326530612245	0.147363552011718	FALSE
8	59500001	60000000	0.062639635912288	0.137010009768013	FALSE
8	60000001	60500000	0.0671980337078652	0.191523388201258	FALSE
8	60500001	61000000	0.0199775196702885	0.204001975239846	FALSE
8	61000001	61500000	0.02	0.181294463969656	FALSE
8	61500001	62000000	0.044943231441048	0.170036144526532	FALSE
8	62000001	62500000	0.0383047131896237	0.193907572222882	FALSE
8	62500001	63000000	0.02	0.179690992129045	FALSE
8	63000001	63500000	0.0031651376146789	0.0586703028299275	FALSE
8	63500001	64000000	0	0.152167524370247	FALSE
8	64000001	64500000	0.0173372927493195	0.183917815594022	FALSE
8	64500001	65000000	0.043123905854892	0.145600478799823	FALSE
8	65000001	65500000	0.0146671105193076	0.173793264617784	FALSE
8	65500001	66000000	0.0311360598770382	0.182842655352616	FALSE
8	66000001	66500000	0.0447251308900524	0.171887137215534	FALSE
8	66500001	67000000	0.0440453074433657	0.17487565697743	FALSE
8	67000001	67500000	0.0286588720770289	0.18292675452038	FALSE
8	67500001	68000000	0	0.186427150847338	FALSE
8	68000001	68500000	0	0.184338912959526	FALSE
8	68500001	69000000	0	0.206189864497442	FALSE
8	69000001	69500000	0	0.166035124443103	FALSE
8	69500001	70000000	0	0.178795119392054	FALSE
8	70000001	70500000	0	0.185705018729113	FALSE
8	70500001	71000000	0.0206489675516224	0.218345599876082	FALSE
8	71000001	71500000	0.0539673607203151	0.204487617659737	FALSE
8	71500001	72000000	0.0163450834879406	0.209862519734314	FALSE
8	72000001	72500000	0.0294149577804584	0.11578126745355	FALSE
8	72500001	73000000	0.0133641160949868	0.00827040912326055	TRUE
8	73000001	73500000	0	0.00309535970032759	TRUE
8	73500001	74000000	0	0.00561827046895876	TRUE
9	1	500000	0.0886508753861998	0.0842740461900289	FALSE
9	500001	1000000	0.167101303911735	0.361924260116302	FALSE
9	1000001	1500000	0.134288389513109	0.364420826721766	FALSE
9	1500001	2000000	0.112967741935484	0.280071865455682	FALSE
9	2000001	2500000	0.11	0.323594359762316	FALSE
9	2500001	3000000	0.0383658170914543	0.28743235117258	FALSE
9	3000001	3500000	0.0396970937372084	0.240942674972302	FALSE
9	3500001	4000000	0.0213048128342246	0.214330268425106	FALSE
9	4000001	4500000	0.0319674039580908	0.217142745888872	FALSE
9	4500001	5000000	0.0594609164420485	0.263019270595985	FALSE
9	5000001	5500000	0.0181651376146789	0.229682611834541	FALSE
9	5500001	6000000	0	0.147694765609571	FALSE
9	6000001	6500000	0	0.179404615468579	FALSE
9	6500001	7000000	0.0256118002011398	0.188446780254867	FALSE
9	7000001	7500000	0.0540521431727795	0.179516549187864	FALSE
9	7500001	8000000	0.119573170731707	0.1546628611604	FALSE
9	8000001	8500000	0.00762886597938144	0.191073041168659	FALSE
9	8500001	9000000	0.063992673992674	0.113882571145846	FALSE
9	9000001	9500000	0.113242453748783	0.219706081335037	FALSE
9	9500001	10000000	0.0295296070835639	0.293978416281656	FALSE
9	10000001	10500000	0.0305449591280654	0.131749342739946	FALSE
9	10500001	11000000	0.0952871287128713	0.241413917500729	FALSE
9	11000001	11500000	0.094034749034749	0.299393335747917	FALSE
9	11500001	12000000	0.0205109100585418	0.269820437089505	FALSE
9	12000001	12500000	0.040139146567718	0.326115167081252	FALSE
9	12500001	13000000	0.05805256869773	0.281032930999104	FALSE
9	13000001	13500000	0.0486530105524519	0.276999745127235	FALSE
9	13500001	14000000	0.0667910983488873	0.313866705125201	FALSE
9	14000001	14500000	0.18496328928047	0.274827341002737	FALSE
9	14500001	15000000	0.0407080554130323	0.262460243061368	FALSE
9	15000001	15500000	0.02	0.26829257196337	FALSE
9	15500001	16000000	0.00658069883527454	0.252530755236818	FALSE
9	16000001	16500000	0.02	0.242926626150947	FALSE
9	16500001	17000000	0.00142317380352645	0.0541379631973777	FALSE
9	17000001	17500000	0.0180972078593588	0.0174686408427913	TRUE
9	17500001	18000000	0.028332753219631	0.0216318859052887	TRUE
9	18000001	18500000	0.0326422764227642	0.156078607647333	FALSE
9	18500001	19000000	0.0547796024200519	0.26873239741171	FALSE
9	19000001	19500000	0.0622317596566524	0.279612210185048	FALSE
9	19500001	20000000	0.107438016528926	0.221764345024025	FALSE
9	20000001	20500000	0.0932022029897718	0.186121506389109	FALSE
9	20500001	21000000	0.0176619906479626	0.217298217842914	FALSE
9	21000001	21500000	0.0527311461440136	0.219865391375674	FALSE
9	21500001	22000000	0.0787231920199501	0.0326386760649709	FALSE
9	22000001	22500000	0.043841155234657	0.172435567902089	FALSE
9	22500001	23000000	0.0706377014716188	0.264253670924701	FALSE
9	23000001	23500000	0.0768333333333333	0.268735634385535	FALSE
9	23500001	24000000	0.0448415374241403	0.244308963242054	FALSE
9	24000001	24500000	0.0437535653166001	0.204651216476441	FALSE
9	24500001	25000000	0.0402629931120852	0.223626838702448	FALSE
9	25000001	25500000	0.04	0.220632750499343	FALSE
9	25500001	26000000	0.068762278978389	0.215468578153072	FALSE
9	26000001	26500000	0.0355997725980671	0.232404623106122	FALSE
9	26500001	27000000	0.033329688354292	0.223775383049301	FALSE
9	27000001	27500000	0.0599757281553398	0.201287792033244	FALSE
9	27500001	28000000	0.0408396946564885	0.1996049157293	FALSE
9	28000001	28500000	0.0398736842105263	0.157401200197756	FALSE
9	28500001	29000000	0.04	0.188844152938379	FALSE
9	29000001	29500000	0.0399622641509434	0.196940688316081	FALSE
9	29500001	30000000	0.0414178838617741	0.209144076655892	FALSE
9	30000001	30500000	0.0339418663946966	0.192810846167569	FALSE
9	30500001	31000000	0.0193741588156124	0.0751803933004632	FALSE
9	31000001	31500000	0.02	0.176988291160574	FALSE
9	31500001	32000000	0.0331210855949896	0.189295620119036	FALSE
9	32000001	32500000	0.0469348659003831	0.201572146930249	FALSE
9	32500001	33000000	0.0597741389045737	0.199574583023837	FALSE
9	33000001	33500000	0.14905916585839	0.234705312394555	FALSE
9	33500001	34000000	0.178294797687861	0.258312406565973	FALSE
9	34000001	34500000	0.0982795698924731	0.262017029919538	FALSE
9	34500001	35000000	0.110166112956811	0.237771587543233	FALSE
9	35000001	35500000	0.0573079287031346	0.229257401596215	FALSE
9	35500001	36000000	0.08	0.183096254884596	FALSE
9	36000001	36500000	0.0266503667481663	0.202594765632006	FALSE
9	36500001	37000000	0.0235524798154556	0.205309955513224	FALSE
9	37000001	37500000	0.0394402985074627	0.181319266364387	FALSE
9	37500001	38000000	0.0179353493222106	0.164850729241624	FALSE
9	38000001	38500000	0.0506075833714025	0.205696933842357	FALSE
9	38500001	39000000	0.0534682779456193	0.186257391740544	FALSE
9	39000001	39500000	0.0319163334358659	0.152426713541256	FALSE
9	39500001	40000000	0.0224324324324324	0.208662433471518	FALSE
9	40000001	40500000	0.0588957055214724	0.199944481772041	FALSE
9	40500001	41000000	0.0617535314174379	0.202911962143369	FALSE
9	41000001	41500000	0.02	0.177504654313717	FALSE
9	41500001	42000000	0.02	0.180619144049951	FALSE
9	42000001	42500000	0.0306650641025641	0.207206627089141	FALSE
9	42500001	43000000	0.0377719665271967	0.20689471636014	FALSE
9	43000001	43500000	0.0579959919839679	0.211521691013723	FALSE
9	43500001	44000000	0.216743119266055	0.234805272302859	FALSE
9	44000001	44500000	0.136237837837838	0.178983498896663	FALSE
9	44500001	45000000	0.0255859194071329	0.228962533545692	FALSE
9	45000001	45500000	0.0912914691943128	0.240467280674871	FALSE
9	45500001	46000000	0.0565015673981191	0.220189872480339	FALSE
9	46000001	46500000	0.0583050847457627	0.230401318784479	FALSE
9	46500001	47000000	0.0492487629329735	0.221355996133808	FALSE
9	47000001	47500000	0.0177622784074397	0.0401749068024056	TRUE
9	47500001	48000000	0.0531268656716418	0.0749863047808765	FALSE
9	48000001	48500000	0.0909604519774011	0.237831283561407	FALSE
9	48500001	49000000	0.0500582318687136	0.193625841018192	FALSE
9	49000001	49500000	0.0540648379052369	0.202535506287461	FALSE
9	49500001	50000000	0.0208100858369099	0.119931110771362	FALSE
9	50000001	50500000	0.026280860100876	0.16522885910242	FALSE
9	50500001	51000000	0.0196069651741294	0.0783077402465771	FALSE
9	51000001	51500000	0.00377693965517241	0.0607560906815217	FALSE
9	51500001	52000000	0.02	0.195583349830492	FALSE
9	52000001	52500000	0.000396440129449838	0.221934402114794	FALSE
9	52500001	53000000	0.00648011782032401	0.215205281253061	FALSE
9	53000001	53500000	0.0158340611353712	0.233392114601703	FALSE
9	53500001	54000000	0.00152627789776818	0.214474197386415	FALSE
